"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","X","GeneName"
"105","AT1G02020",186.394014811884,0.387337374951893,0.163828188054617,0.0143475945394151,0.0285203438407156,"AT1G02020","AT1G02020"
"106","AT1G02030",50.5697259638512,1.143598169353,0.353482670347537,0.000286493711235473,0.000801691265578207,"AT1G02030","ZAT1"
"107","AT1G02040",1.66773382379376,-3.6273592041752,3.10114248864845,0.00446371091619939,0.0099460589559027,"AT1G02040","AT1G02040"
"108","AT1G02050",185.161052569547,0.185119617858728,0.152257578664314,0.209980613417402,0.293430546648923,"AT1G02050","PKSA/LAP6"
"109","AT1G02060",198.638233430737,0.706317700863693,0.186875408581913,8.32705965942224e-05,0.000254420291367723,"AT1G02060","AT1G02060"
"110","AT1G02065",0,NA,NA,NA,NA,"AT1G02065","SPL8"
"111","AT1G02067",0,NA,NA,NA,NA,"AT1G02067","AT1G02067"
"112","AT1G02070",4.34120146403417,-0.156777563439498,0.587135789916746,0.595958196503061,0.682607219703837,"AT1G02070","AT1G02070"
"113","AT1G02080",4373.86903743375,0.420307625533458,0.140461192986286,0.00215970587751503,0.00512197083459413,"AT1G02080","AT1G02080"
"114","AT1G02090",1325.46395568102,-0.101498590003211,0.0724482429026532,0.175254638164892,0.252032211399583,"AT1G02090","CSN7/FUS5"
"115","AT1G02100",807.304338521051,-0.00306334676348079,0.0945914090177297,0.979115358349726,0.985333655853308,"AT1G02100","LCMT1"
"116","AT1G02110",611.35824780968,0.0682284418182595,0.109215881095622,0.526925284622271,0.619925250003206,"AT1G02110","AT1G02110"
"117","AT1G02120",1318.68045166251,-0.0608905769307669,0.0953488288407255,0.517977466094961,0.611734034702439,"AT1G02120","VAD1"
"118","AT1G02130",1039.25498888539,-0.173705748024515,0.0771817684817482,0.0274132735800818,0.0505978917630863,"AT1G02130","RABD2A/ATRAB1B"
"119","AT1G02140",2327.39350849015,-0.329389031079686,0.0827270795190748,5.91099574858021e-05,0.000184533534599639,"AT1G02140","MEE63"
"120","AT1G02145",487.482186900451,-0.448467790670545,0.10541981836755,1.78599392978919e-05,6.04800631024932e-05,"AT1G02145","ALG12"
"121","AT1G02150",577.833580721976,-0.102050660159082,0.084008728481712,0.225235654175389,0.310948270099373,"AT1G02150","AT1G02150"
"122","AT1G02160",232.25239428317,-0.409869743758486,0.168118205806592,0.0114117927443806,0.0231894485885626,"AT1G02160","AT1G02160"
"123","AT1G02170",946.69852255498,0.569039796131484,0.0930365580816174,6.31210649421433e-10,3.65894357114321e-09,"AT1G02170","AMC1/LOL3"
"124","AT1G02180",68.2419580654951,-0.632378748550803,0.237926817196607,0.00437595545612713,0.00976523446722908,"AT1G02180","AT1G02180"
"125","AT1G02190",0.91636357367167,0.349568042054658,0.773494922814011,0.0905699644255073,0.14357611053419,"AT1G02190","AT1G02190"
"126","AT1G02205",587.547721640846,3.25023112992725,0.191135455136261,4.72761634143148e-66,3.53122696694666e-64,"AT1G02205","CER1"
"127","AT1G02210",0.101912429841849,-0.0114553067095657,0.658368776375038,0.983408122071989,NA,"AT1G02210","AT1G02210"
"128","AT1G02220",1729.01940240785,2.74050982880778,0.106386973750473,2.07990489859951e-147,9.8171511213897e-145,"AT1G02220","NAC003"
"129","AT1G02230",192.783888056872,1.19867771849054,0.292594055500142,9.15657526867708e-06,3.23609153672666e-05,"AT1G02230","NAC004"
"130","AT1G02250",4.03464115668768,1.24681818861015,1.04686619789393,0.0278676485827353,0.0513511019320042,"AT1G02250","NAC005"
"131","AT1G02260",534.935650074508,0.282230742921424,0.102086979890117,0.00501635516868711,0.0110520233451341,"AT1G02260","AT1G02260"
"132","AT1G02270",444.851382382388,0.562841066797399,0.11095708225355,2.42278252804828e-07,1.05738751922532e-06,"AT1G02270","AT1G02270"
"133","AT1G02280",394.386023965175,-0.29136436146432,0.117023751763858,0.0105927146306929,0.0216739329798276,"AT1G02280","TOC33"
"134","AT1G02290",193.223875999387,-0.277210765661947,0.161619253323529,0.0757788631435288,0.123155919412164,"AT1G02290","AT1G02290"
"135","AT1G02300",55.4237224708566,-0.440605445658368,0.266966890992408,0.0710803170287165,0.11665648834542,"AT1G02300","CATHB1"
"136","AT1G02305",1993.00822711553,0.186897559160915,0.0841761854970074,0.0239916094779726,0.0450507757456699,"AT1G02305","CATHB2"
