"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","X","GeneName"
"85","AT1G01790",527.019346658682,0.0385575193933398,0.123678204409341,0.752256871888651,0.876569823184548,"AT1G01790","KEA1"
"86","AT1G01800",1135.94500791737,0.00751861042575289,0.131066872145869,0.950661493117732,0.978659051946731,"AT1G01800","AT1G01800"
"87","AT1G01810",15.1703373918464,0.168502631893086,0.321390513414219,0.144209372931729,0.339249073108761,"AT1G01810","AT1G01810"
"88","AT1G01820",752.928172709683,-0.104950296697327,0.120306716171608,0.354942366986082,0.587251594245439,"AT1G01820","PEX11C"
"89","AT1G01830",372.422003962524,-0.3095543026729,0.149417677278682,0.0192817746269745,0.0868769507925121,"AT1G01830","AT1G01830"
"90","AT1G01840",18.0607959705856,-0.0830709856030395,0.274518349593096,0.426401489971007,0.649656333246353,"AT1G01840","AT1G01840"
"91","AT1G01860",114.129390814024,0.208311454772932,0.253165030344853,0.189308696497732,0.401767459400026,"AT1G01860","PFC1"
"92","AT1G01880",33.1700588244276,0.0746724257179217,0.255030931841242,0.552533600219122,0.750691927056155,"AT1G01880","GEN1"
"93","AT1G01900",102.622092003781,-0.258731735556873,0.298279204010983,0.12480173800675,0.309417669734448,"AT1G01900","SBTI1.1"
"94","AT1G01910",1398.41131504065,-0.372426832062938,0.0947980061191689,3.22171276093668e-05,0.000540963694916444,"AT1G01910","AT1G01910"
"95","AT1G01920",554.002448258209,-0.360885474951153,0.127964356959677,0.00181998273593479,0.0145202816083683,"AT1G01920","AT1G01920"
"96","AT1G01930",389.882747648334,-0.573884782670365,0.159899893608887,5.8043795776075e-05,0.000886208755340622,"AT1G01930","AT1G01930"
"97","AT1G01940",436.394684379699,0.10899899319117,0.131611445669349,0.344779910530306,0.57771058576682,"AT1G01940","CYP18-1"
"98","AT1G01950",600.31352470556,0.0101038674708079,0.122274850772699,0.933338244218295,0.97122826975764,"AT1G01950","ARK2"
"99","AT1G01960",3379.95586145894,-0.256046426895754,0.150316862046917,0.0469674354831738,0.161066180978548,"AT1G01960","BIG3/EDA10"
"100","AT1G01970",121.909035887631,-0.258622983612686,0.248255601849637,0.119395353416282,0.300578909789066,"AT1G01970","AT1G01970"
"101","AT1G01980",1.08279327066391,0.0146227645632369,0.282539836743535,0.788096383625766,NA,"AT1G01980","SEC1A"
"102","AT1G01990",305.220508329554,-0.0407299757991705,0.147169314537948,0.746214228930492,0.873055951666888,"AT1G01990","AT1G01990"
"103","AT1G02000",459.942589595587,0.20411408758193,0.162216549166388,0.129292436982585,0.315649173431789,"AT1G02000","GAE2"
"104","AT1G02010",252.466760004421,-0.255822228323169,0.171011906090303,0.0685796622364789,0.207980590419918,"AT1G02010","SEC1A"
"105","AT1G02020",186.394014811884,-0.0322569387529042,0.181771577613406,0.815930935832904,0.912187257871688,"AT1G02020","AT1G02020"
"106","AT1G02030",50.5697259638512,0.408401999440047,0.509022086681889,0.0384303363183671,0.140729671975354,"AT1G02030","ZAT1"
"107","AT1G02040",1.66773382379376,0.054635521165795,0.289056840551954,0.0834568967229194,0.236765729217731,"AT1G02040","AT1G02040"
"108","AT1G02050",185.161052569547,-0.19147606493379,0.193460790491729,0.194711257748871,0.409875230606401,"AT1G02050","PKSA/LAP6"
"109","AT1G02060",198.638233430737,-0.470313161123301,0.27232815779055,0.0150863162684046,0.0724323335920681,"AT1G02060","AT1G02060"
"110","AT1G02065",0,NA,NA,NA,NA,"AT1G02065","SPL8"
"111","AT1G02067",0,NA,NA,NA,NA,"AT1G02067","AT1G02067"
"112","AT1G02070",4.34120146403417,-0.0573314678801006,0.287325852021554,0.219519973253163,0.440956310224929,"AT1G02070","AT1G02070"
"113","AT1G02080",4373.86903743375,-0.17817516327816,0.177660790055735,0.216196943872205,0.437083507278958,"AT1G02080","AT1G02080"
"114","AT1G02090",1325.46395568102,-0.027415974401451,0.0964261743061127,0.745415024032958,0.872483993033562,"AT1G02090","CSN7/FUS5"
"115","AT1G02100",807.304338521051,-0.00172375912995167,0.123052055177778,0.980001748936441,0.991392395717567,"AT1G02100","LCMT1"
"116","AT1G02110",611.35824780968,-0.217856150221664,0.147885572995008,0.0847859919196486,0.239544852204732,"AT1G02110","AT1G02110"
"117","AT1G02120",1318.68045166251,-0.12660562706451,0.125879196893143,0.260841900648338,0.489763772807754,"AT1G02120","VAD1"
"118","AT1G02130",1039.25498888539,0.0437203213454664,0.102724202397713,0.680903078087711,0.83590016406329,"AT1G02130","RABD2A/ATRAB1B"
"119","AT1G02140",2327.39350849015,0.121688702122047,0.110436375863675,0.229947696088944,0.453565406540116,"AT1G02140","MEE63"
"120","AT1G02145",487.482186900451,0.0519395756615098,0.134073167629052,0.681410107958609,0.836391613177825,"AT1G02145","ALG12"
"121","AT1G02150",577.833580721976,-0.00414990980564787,0.109388544219479,0.94960735456496,0.978073143767819,"AT1G02150","AT1G02150"
"122","AT1G02160",232.25239428317,0.283254305401175,0.225117302918943,0.0808497459354648,0.231787776839413,"AT1G02160","AT1G02160"
"123","AT1G02170",946.69852255498,-0.0770883351530696,0.121067964328666,0.480929621338568,0.696654857811693,"AT1G02170","AMC1/LOL3"
"124","AT1G02180",68.2419580654951,0.0921564133320777,0.22921806698596,0.517554459332403,0.725669498636741,"AT1G02180","AT1G02180"
"125","AT1G02190",0.91636357367167,-0.0158758488632167,0.28251758901992,0.773058498321059,NA,"AT1G02190","AT1G02190"
"126","AT1G02205",587.547721640846,-2.74736579043868,0.274029694114888,5.17670324780881e-25,2.741253761297e-22,"AT1G02205","CER1"
"127","AT1G02210",0.101912429841849,-3.8350559614583e-05,0.282580788068656,0.989579106689299,NA,"AT1G02210","AT1G02210"
"128","AT1G02220",1729.01940240785,-0.764080424248169,0.150293097524787,4.37308716629686e-08,1.80301195907756e-06,"AT1G02220","NAC003"
"129","AT1G02230",192.783888056872,0.00136371027919666,0.231813115424088,0.991554741544089,0.99673297924285,"AT1G02230","NAC004"
"130","AT1G02250",4.03464115668768,-0.00382148209331672,0.277114871262208,0.943831731548697,0.975277212550992,"AT1G02250","NAC005"
"131","AT1G02260",534.935650074508,-0.40090675591212,0.146475685081025,0.00185772020978179,0.0147308120798292,"AT1G02260","AT1G02260"
"132","AT1G02270",444.851382382388,0.0431353664596665,0.137492445767798,0.713914130623007,0.855177360326491,"AT1G02270","AT1G02270"
"133","AT1G02280",394.386023965175,-0.0481375699531566,0.14579019475793,0.694142134940031,0.843297847632924,"AT1G02280","TOC33"
"134","AT1G02290",193.223875999387,-0.189889573230352,0.201357121911487,0.205094687816156,0.423431986228278,"AT1G02290","AT1G02290"
"135","AT1G02300",55.4237224708566,-0.123692334734029,0.255169697438682,0.378730754739586,0.607784656049416,"AT1G02300","CATHB1"
"136","AT1G02305",1993.00822711553,-0.189180035875537,0.115336312119826,0.0646003722516486,0.199507636124544,"AT1G02305","CATHB2"
"137","AT1G02310",552.129922487329,1.2757811383264,0.272707963907032,1.81394873281372e-07,6.25121284732042e-06,"AT1G02310","MAN1"
"138","AT1G02320",0.0571919026094711,-0.00018628121010615,0.282572143130691,0.989568004318853,NA,"AT1G02320","AT1G02320"
"139","AT1G02330",796.336225243723,-0.18950523118621,0.113840232274484,0.070236746318212,0.211499306423676,"AT1G02330","CSU2"
"140","AT1G02335",536.866575002721,-0.0377641900910475,0.156452571798552,0.77217112519483,0.887670995086501,"AT1G02335","GL22"
"141","AT1G02340",235.420419174493,-0.410407796726052,0.266739999252971,0.0273049817619269,0.110827904100429,"AT1G02340","HFR1"
"142","AT1G02350",12.5723775028879,0.138409173331421,0.305186180990135,0.194505285749317,0.409783266977015,"AT1G02350","AT1G02350"
"143","AT1G02360",1240.97717405803,0.298214077694524,0.153898643676492,0.0235261386248262,0.0997804250212155,"AT1G02360","AT1G02360"
"144","AT1G02370",328.044608661181,0.314415851889012,0.16438378824311,0.0229070193611969,0.098035540577754,"AT1G02370","AT1G02370"
"145","AT1G02380",58.4421261914822,0.0907885444952017,0.23968141694375,0.522153705898583,0.728762416790689,"AT1G02380","AT1G02380"
"146","AT1G02390",115.995190476985,0.153499196872348,0.239666144689332,0.308882463474815,0.541549521163619,"AT1G02390","GPAT2"
"147","AT1G02400",1827.18331055857,0.0126615779905977,0.174415628134137,0.926350386663645,0.968228278015729,"AT1G02400","GA2OX6/GA2OX4"
"148","AT1G02405",3.05810973173951,0.0995380694478046,0.304173892218946,0.0566709084871187,0.182576360611936,"AT1G02405","AT1G02405"
"149","AT1G02410",603.454151162186,-0.0792629996832058,0.122240776948092,0.471104628824875,0.689414437612353,"AT1G02410","COX11"
"150","AT1G02420",103.999800171477,-0.114788285885632,0.215516580842077,0.434592988756389,0.65733081456072,"AT1G02420","AT1G02420"
"151","AT1G02430",42.8344676665335,0.337097677364146,0.35921512371491,0.068284995055888,0.207357572291428,"AT1G02430","ATARFD1B"
"152","AT1G02440",9.58554686032042,0.130417832538811,0.315829554393001,0.090130406384136,0.248734126138668,"AT1G02440","ATARFD1A"
"153","AT1G02450",10.6944798410277,-0.0414302960443031,0.276770524296705,0.55915130761531,0.755399561079408,"AT1G02450","NIMIN1"
"154","AT1G02460",126.796388985657,0.339494504599219,0.300136081658484,0.0642533571969413,0.198831903948517,"AT1G02460","AT1G02460"
"155","AT1G02470",19.2899004956462,-0.0964186085176546,0.281866071539567,0.35153461523919,0.583704300159366,"AT1G02470","AT1G02470"
"156","AT1G02475",124.83012797744,-0.223850267731684,0.203211507058774,0.142252309478644,0.335882533016948,"AT1G02475","AT1G02475"
"157","AT1G02490",1.22018539430993,0.026698335302192,0.282843460538262,0.373443407225402,NA,"AT1G02490","AT1G02490"
"158","AT1G02500",11431.4544232466,-0.141427841146113,0.131816708834803,0.225157207557476,0.447818627086879,"AT1G02500","SAM1"
"159","AT1G02510",0.453649285297715,-0.00191267713622807,0.282534207255046,0.694775427608601,NA,"AT1G02510","TPK4/KCO4"
"160","AT1G02520",2735.59215062445,0.717201027742012,0.184964983885462,1.27635501025854e-05,0.000252376535771614,"AT1G02520","ABCB11/PGP11"
"161","AT1G02530",27.3974964412041,0.0234018643244304,0.246747122092793,0.848314627563425,0.930306610070976,"AT1G02530","ABCB12/PGP12"
"162","AT1G02540",0,NA,NA,NA,NA,"AT1G02540","AT1G02540"
"163","AT1G02550",0,NA,NA,NA,NA,"AT1G02550","AT1G02550"
"164","AT1G02560",1544.85771423438,-0.0352835860939203,0.0806390309601724,0.60294757339235,0.787296163915913,"AT1G02560","CLPP5"
"165","AT1G02570",25.9787744474059,0.0478485847741416,0.273235714731919,0.569123162600507,0.76361659558795,"AT1G02570","AT1G02570"
"166","AT1G02575",11.826718802343,0.0336100355124035,0.276670368444081,0.616560877986171,0.797728772162821,"AT1G02575","AT1G02575"
"167","AT1G02580",12.020917755635,-0.0816214650872438,0.283649446859283,0.353019784210787,0.585158996411696,"AT1G02580","MEA"
"168","AT1G02590",0,NA,NA,NA,NA,"AT1G02590","AT1G02590"
"169","AT1G02610",125.522014281968,-0.0412153990588813,0.250592243077398,0.732550596573572,0.865582694994154,"AT1G02610","AT1G02610"
"170","AT1G02620",0.211406126318847,-0.000814180761930714,0.282559567375111,0.799077187431687,NA,"AT1G02620","AT1G02620"
"171","AT1G02630",0.932537786782694,-0.00120071893342713,0.282551021704449,0.547458613616902,NA,"AT1G02630","ETN8"
"172","AT1G02640",594.675362815909,-0.249194487344375,0.408688272843028,0.054425913101679,0.177877615437386,"AT1G02640","BXL2"
"173","AT1G02650",18.7727165029149,0.0209803453070324,0.253705563632036,0.851713606844652,0.931329193403212,"AT1G02650","AT1G02650"
"174","AT1G02660",993.40789511029,-0.0459811482209942,0.182501006319282,0.742389217451258,0.870759108479071,"AT1G02660","PLIP2"
"175","AT1G02670",74.4739995870392,-0.258434937519485,0.276665057416508,0.123587245960422,0.307398410897354,"AT1G02670","AT1G02670"
"176","AT1G02680",238.685386564805,0.0362411118803022,0.152812674783053,0.776856108859018,0.890184355277254,"AT1G02680","TAF13"
"177","AT1G02690",1117.20312983363,-0.0927474864092865,0.101864926771543,0.339263364660506,0.572319107237316,"AT1G02690","IMPA6"
"178","AT1G02700",61.2963772708915,0.0727782665392873,0.270494095353363,0.476801271654874,0.69363658596214,"AT1G02700","AT1G02700"
"179","AT1G02705",21.0199003367399,2.38532494606067,0.663680299058554,1.48624975896379e-05,0.000286317378144301,"AT1G02705","AT1G02705"
"180","AT1G02710",1.23848236253338,0.0046723086369468,0.282512173327256,0.755428422524309,NA,"AT1G02710","AT1G02710"
"181","AT1G02720",394.29341805245,0.335080083051656,0.156752660963289,0.0123172054952349,0.0627753297739984,"AT1G02720","GATL5"
"182","AT1G02730",1125.76214754047,0.00863263390150406,0.122620701437971,0.919244052306996,0.965352985374731,"AT1G02730","CSLD5"
"183","AT1G02740",180.778774352685,0.0654700783507545,0.160080042931029,0.619725202788795,0.79955157343401,"AT1G02740","MRG2"
"184","AT1G02750",272.908844977917,0.651324089823586,0.191213176572452,8.88327666839311e-05,0.00126303090862792,"AT1G02750","DI19-2"
"185","AT1G02770",2.04200556880179,-0.0269749515575918,0.280575615619282,0.555858956928,0.752982185771144,"AT1G02770","AT1G02770"
"186","AT1G02780",22290.7749748946,0.160763175038902,0.0987108407033347,0.081072997766284,0.23215191961274,"AT1G02780","RPL19A/EMB2386"
"187","AT1G02790",0,NA,NA,NA,NA,"AT1G02790","PGA3/PGA4"
"188","AT1G02800",3.3119319887014,0.00952656268574813,0.278885783365955,0.835262228177907,0.923285159927836,"AT1G02800","CEL2"
"189","AT1G02810",479.110425105666,1.21019776877885,0.144554160108812,4.09249892359032e-18,9.98339821686174e-16,"AT1G02810","PME7"
"190","AT1G02813",8.29033705070932,0.289621867888313,0.522227639881512,0.0110075687067687,0.0577398705466671,"AT1G02813","AT1G02813"
"191","AT1G02816",723.617775797061,-0.098620347947742,0.115579436460539,0.353653985216548,0.58585396422658,"AT1G02816","AT1G02816"
"192","AT1G02820",54.5230266415066,-0.317821620213182,0.528857133276803,0.027067853130364,0.110189690602345,"AT1G02820","LEA2"
"193","AT1G02830",0.220596575667334,0.00106133913733579,0.282494456730106,0.986420375558357,NA,"AT1G02830","RPL22A"
"194","AT1G02840",2870.6154616727,-0.115520848202745,0.133927104913794,0.316453300617607,0.549158149605057,"AT1G02840","SR34/SR1"
"195","AT1G02850",1484.50965992375,-0.128022662714372,0.110866905284409,0.207054731022319,0.425576565864391,"AT1G02850","BGLU11"
"196","AT1G02860",538.785310207861,-0.234349567275295,0.181102048084393,0.0997772776590947,0.266781339317316,"AT1G02860","BAH1/NLA"
"197","AT1G02870",616.181780766292,0.141504003910378,0.124147790977245,0.204968264907951,0.423291733988065,"AT1G02870","AT1G02870"
"198","AT1G02880",972.71961642457,0.675794987785292,0.139989317056164,1.66981959545279e-07,5.82852945930473e-06,"AT1G02880","TPK1"
"199","AT1G02890",3067.55118745336,-0.362980893756392,0.110698421465298,0.000396902673741774,0.00432588049679099,"AT1G02890","AT1G02890"
"200","AT1G02900",2162.89846127601,-0.174792854918527,0.17535360749694,0.213466668385309,0.43362414271271,"AT1G02900","RALF1/RALFL1"
"201","AT1G02910",283.095854922515,0.179489530727203,0.178273388300983,0.21276815050005,0.432731551803896,"AT1G02910","LPA1"
"202","AT1G02920",933.570475494106,-0.602001562483892,0.175904338591745,9.79133623140772e-05,0.00137148194141996,"AT1G02920","GSTF7"
"203","AT1G02930",781.121870497927,-0.340139582619507,0.267704387481409,0.0565419609419053,0.182242059680776,"AT1G02930","GSTF6"
"204","AT1G02940",0.0552223810054556,-0.000881560165732344,0.282564635003122,0.886945801165102,NA,"AT1G02940","ATGSTF5"
"205","AT1G02950",290.935084843092,-0.0991409464435784,0.192696878304592,0.491641251541305,0.705904470756916,"AT1G02950","ATGSTF4"
"206","AT1G02960",332.257652223525,-0.144786736732812,0.148073629333043,0.259387377336902,0.487834316472754,"AT1G02960","AT1G02960"
"207","AT1G02965",0.287429562013237,-0.000573415586157747,0.282552285791797,0.951778269722869,NA,"AT1G02965","AT1G02965"
"208","AT1G02970",119.176467325079,0.350397481548571,0.240074269687879,0.0427423803013365,0.151062969025284,"AT1G02970","WEE1"
"209","AT1G02980",36.1046702895224,-0.132347401466921,0.272446772262564,0.322740355131664,0.555495152232723,"AT1G02980","CUL2"
"210","AT1G02990",653.892374268509,-0.256163948139011,0.132541016222263,0.0298345151349926,0.117963423437593,"AT1G02990","AT1G02990"
"211","AT1G03000",478.335234833345,-0.153546826258531,0.123778048781449,0.156639727872221,0.357753537958531,"AT1G03000","PEX6"
"212","AT1G03010",42.1181316630667,-0.0150431026744746,0.235921362129047,0.908773831845992,0.95978930112411,"AT1G03010","AT1G03010"
