"Cluster","GeneID","GeneName","Order","Na_REG","NaCl (130mM)","NaNO3 (130mM)","KCl (130mM)","Sorbitol (260mM)","ABA (25uM)","NaCl (130mM)_padj","NaNO3 (130mM)_padj","KCl (130mM)_padj","Sorbitol (260mM)_padj","ABA (25uM)_padj","Cluster_order","Name"
1,"AT1G71200","AT1G71200",6644,"NSS",0.317841527938892,0.46627038879523,-0.220402744577912,1.42733769890283,0.976780549980627,0.068553724306869,0.0117978351226082,0.836327768222405,1.86236651086694e-12,1.39702934857923e-06,"6","VI"
1,"AT1G71240","AT1G71240",6029,"NSS",0.491616524007976,0.578254346212418,0.452657593296683,0.393391707031561,0.836014273308452,7.01742561883928e-07,4.25283858171053e-09,4.34491061563731e-06,0.000105922393607266,8.80960235035712e-18,"6","VI"
1,"AT1G71330","NAP5",6376,"NSS",0.465852508731257,0.530849253670245,0.700467416589755,0.155278548015718,0.517275521016269,0.00749203945520384,0.00225130696918532,5.41087569524487e-05,0.324146829078003,0.00314497709551572,"6","VI"
1,"AT1G71360","AT1G71360",5338,"NSS",0.668771443314642,0.730861741756406,0.136079700593532,0.354076027412914,0.294218770661451,1.01234695193876e-10,1.44075666820079e-12,0.191592268876107,0.00107690345532764,0.00546164330731218,"6","VI"
1,"AT2G32660","ATRLP22",6073,"NSS",0.750532768723856,0.539815910069154,0.309576264830229,0.639850217203539,-0.120290213710554,0.000306991279457541,0.00686029884805937,0.0899519893168883,0.00196128874415584,0.987511855660557,"6","VI"
1,"AT2G32670","VAMP725",6573,"NSS",0.832909628978759,0.051796828192481,0.177074203029687,0.673367945843031,0.754228419519726,0.00260810779665485,0.295803687201502,0.172980439032823,0.00968501131000926,0.0061271466981437,"6","VI"
1,"AT1G23450","AT1G23450",5597,"UP",0.47468946727442,0.871629606638845,0.292701154992009,0.102129609642389,0.267281832911928,0.018231574263507,1.84582158408762e-05,0.115880842849248,0.497009033215685,0.158291879325482,"6","VI"
1,"AT1G71500","AT1G71500",5770,"NSS",0.383544820489109,0.674369096544479,0.494054787547237,-0.013567050085623,-0.336666650302699,0.00286578440890295,5.91472240133253e-08,8.26083323877939e-05,0.972016945516355,0.0275021591106375,"6","VI"
1,"AT1G23710","AT1G23710",5556,"UP",0.471918258622256,0.794592436235925,0.0505878393665878,0.00830511637319327,0.109658299631962,0.0102798695077831,1.03106074756023e-05,0.686528906117156,0.851672851666356,0.496646618881033,"6","VI"
1,"AT5G05830","AT5G05830",6825,"NSS",0.347242118679532,0.276032147800154,0.347837763759788,0.518563661193612,0.275908051203179,0.00929450586542306,0.036827883041661,0.00804990054035396,0.000101380763405589,0.0375321816648007,"6","VI"
1,"AT1G23740","AOR",6068,"NSS",0.385073112633282,0.758433938287965,0.349681567887009,0.356074862571349,1.1576262524929,0.0377866594822328,0.000116759970448701,0.0490286046152469,0.056862510629704,8.81705021948056e-09,"6","VI"
1,"AT1G71697","CK1",5943,"NSS",0.382342125531567,0.763388874646012,0.316570742033994,0.105332410034958,0.312742920652225,3.2788941320583e-05,9.74740721791171e-18,0.000545062904453483,0.291297444891088,0.000609390597712932,"6","VI"
1,"AT2G32930","ZFN2",5334,"UP",0.625925613435983,0.833752599601488,0.246178642231094,0.202182805851092,0.387942582174833,8.73553135469745e-07,3.5168183156148e-11,0.0505891241265244,0.123058090690301,0.00232251857498785,"6","VI"
1,"AT5G41090","NAC095",6654,"NSS",0.15288121166953,0.306054659406891,0.0543140414461764,0.902893982147366,0.821442780829837,0.155240567315771,0.0808114937887461,0.199279159897423,0.00395030019937025,0.00843665751903597,"6","VI"
1,"AT2G22560","NET2D",6788,"NSS",0.527447732880633,0.433710436377728,0.377827824338031,0.584854743396465,0.78270016197542,1.7530269608856e-08,3.73616425326577e-06,5.71532034284849e-05,4.60584774314935e-10,2.11972058424989e-17,"6","VI"
1,"AT4G01440","AT4G01440",6936,"NSS",0.30343881069158,0.397738245704968,0.579785013649097,0.571415118937322,0.57419367601586,0.00274045548599471,6.15798113762229e-05,4.12683341615567e-09,9.55278880104412e-09,5.4631988732597e-09,"6","VI"
1,"AT2G33070","NSP2",6968,"NSS",0.22710338447865,0.63406225466644,1.06542895990716,0.77708637663671,2.05651460882872,0.0286202615081321,0.00118783700533516,1.25188319495092e-05,0.000350968441038433,1.3768516900937e-11,"6","VI"
1,"AT4G01460","bHLH57",6997,"NSS",0.544771994692628,0.0114863933597928,1.02761405836412,0.608032745754192,0.80065546426133,0.00568432967398153,0.0626052946893737,0.000250448669944926,0.00400847858965265,0.00161074396430494,"6","VI"
1,"AT2G22630","AGL17",6145,"NSS",0.20233343855645,0.232439260251225,0.588987557081101,0.384293263990455,0.604707678068023,0.15703998180783,0.0972939106178017,2.61898061699507e-05,0.00826416702344433,1.81105537928968e-05,"6","VI"
1,"AT1G71950","AT1G71950",6088,"NSS",0.47508362471964,0.686692390107452,0.30694809809661,0.36757704701996,0.265422630503619,8.79191089594697e-06,6.14674216118519e-11,0.00393025434531883,0.000721847866050632,0.0122568187358033,"6","VI"
1,"AT4G01600","AT4G01600",5521,"NSS",0.436708025844912,0.686347109221189,0.119142879731194,0.418142513837061,1.01770129918077,0.0101372466201199,6.13048659156936e-05,0.364366372705805,0.015692672820976,3.22944240726588e-09,"6","VI"
1,"AT1G71990","FUT13",5352,"NSS",0.760557973628138,0.605376961884111,0.532303904823262,0.388633671970067,0.661848783738278,5.38107519064037e-06,0.000254414074434904,0.00109905024071885,0.0183422578759059,7.6450040649855e-05,"6","VI"
1,"AT1G61460","AT1G61460",5585,"UP",0.436554368333471,0.794233267953662,0.246713440203765,-0.0569052621061276,-0.158991732413647,0.0331365350492378,8.02433324892931e-05,0.203335679244601,0.99478234868348,0.736209037621492,"6","VI"
1,"AT1G24140","3MMP",5399,"NSS",0.84648853481299,0.837793459215881,0.356006709088112,0.587171571044906,0.422381811358323,0.00059109470250583,0.000617200235846477,0.0398834515248608,0.00793326508715739,0.029366559191568,"6","VI"
1,"AT1G24160","AT1G24160",6732,"NSS",0.418900253236534,0.505478924863056,0.330373794576099,0.441076378425506,0.448052393525594,5.65720698886023e-08,3.62480083627797e-11,1.97985112787399e-05,1.27260879870121e-08,4.58232233548265e-09,"6","VI"
1,"AT4G35680","AT4G35680",5252,"NSS",0.652199869875347,0.617023881992585,-0.0175642423297264,0.68009321815842,0.47212395391854,0.00729442766390953,0.00796919235894325,0.103497344325153,0.00630331594827239,0.0180791084953332,"6","VI"
1,"AT2G43400","ETFQO",6334,"NSS",0.409078855627406,0.530506201174318,0.72242848669073,0.358919988625816,0.492616720908321,0.00262949160645763,7.60924698705817e-05,7.80382818979592e-08,0.00885156914062035,0.000232573616605863,"6","VI"
1,"AT1G24400","LHT2",6464,"NSS",0.951497316639194,0.580422216774382,0.635420452639267,-0.206782548257499,-1.58659205904944,0.0203824495788352,0.0779338715087535,0.0599569590210412,0.672195957703853,0.140012271171947,"6","VI"
